uuid,fid2,land_type2,issue_year2
d9fb66e0-7d8e-4dce-be41-9ea2cd6f9f8d,34480,200,2022
d0ae2a1d-6ae1-414d-8f41-df78dfd4b945,34827,200,2022
42393305-0e1d-4134-9a85-d44a03f092ce,34671,200,2022
f08fee6e-8342-484c-bc98-81ca7acda876,34154,200,2022
688df881-f1e9-43d3-955f-17dab1269c4e,34730,200,2022
03f1ab8d-5f6b-481a-92a3-180625ffc68a,30185,200,2022
290a7450-4b8b-42fd-a16c-c6f5e4ac16a2,8077,100,2022
1604020b-2b83-4841-83f8-c92169af44de,34536,100,2022
475652a4-e0d5-4f70-bce9-36cc5d1cf768,7741,100,2022
2f7f0daf-e91f-45fd-95c1-150c5a9ccb4c,32691,100,2022
e66c6e3f-7c82-4da3-b001-e051e83544e4,32532,100,2022
55573bb4-c003-4768-8037-f4a7a16cba08,44047,200,2022
aa80a5c7-13af-428e-996b-35862c73aab2,8438,200,2022
37771bb1-729e-401e-8808-8282dd7a386a,43645,200,2022
7150940d-3bb9-441e-ae50-51d06c955565,33224,200,2022
b4fc94cd-9db9-4bc0-80b2-a2ea09a02d7e,8145,200,2022
73cc4e73-59e5-49e7-af7a-8d583409d49f,32731,200,2022
278ffe64-15bf-4b7e-a867-d3d21ac38aaf,44227,200,2022
6dc61fad-c637-473b-84be-5b105b1a649a,32913,200,2022
431b067f-07aa-4e7d-91cc-45e49c6051d0,43995,200,2022
b48c2bb6-e472-4538-8ee3-a601dfeed1fa,44551,200,2022
c314285b-0af8-4f62-b7af-78a8d4178d64,33442,200,2022
861d33f2-243c-43f6-84dd-51282db915dd,8897,200,2022
57c27dba-8a15-453c-910c-63b6f69c775a,33334,200,2022
1b550e43-3971-4733-a0a7-e1ba7d74b317,9014,200,2022
edba415d-6296-4e9d-a105-4f3423100061,8238,200,2022
ccc0aafb-f4ce-49d3-abe9-fd396a5ce6e0,32508,200,2022
1449077c-6229-4bf7-b55c-8ab228ac384f,8851,100,2022
548f214d-6d7a-4f0a-9d97-31152c4e9137,8970,100,2022
4fcd8ac9-bdf7-43ac-a3e9-4272c2c74cc8,43692,100,2022
df7ebcc9-f051-4f14-9608-5b1fa12b9ffb,44571,100,2022
ee9c268e-b827-4ff4-bd27-044b7b25acae,44219,100,2022
10f3794a-9f9f-4e28-b81c-1933823bfe31,8736,100,2022
41acc56c-8a40-4cbf-a04f-49a63533c209,7423,100,2022
6a6d417e-cc83-4d06-8b14-33c06e7c412a,7708,100,2022
bb2666c9-857b-4556-97df-0fbe3559b81a,43815,100,2022
2f90b8b0-cde7-413e-9f0a-c99aa6841dfd,32497,100,2022
0037b7cc-bb90-4180-ac5b-700ec86efe30,44470,200,2022
48226311-adc7-4330-b8bd-930cd28e6f34,44141,200,2022
5e5ce5a5-c2c1-4034-a73a-39c0afd6344b,8619,100,2022
d2e1a31a-90c7-4ca7-966f-a252b850cefd,7511,100,2022
59aa679b-313d-463e-8863-cd6f150df04e,7451,100,2022
5980277e-8fef-40cc-b7c5-eae23d34ba59,43986,100,2022
f9caa97d-36d5-4429-9ab8-6d038cb276b3,7424,100,2022
aa5d0fee-bb84-4c32-b677-a10dcfeb3fc3,8939,100,2022
99cc4472-df80-478c-b2e6-084ccea00921,43730,100,2022
1a9b559e-f916-451e-a94e-54d1f191e987,43557,100,2022
5cdf66b0-b112-4c0b-83b6-52d6f1e853a3,8096,100,2022
ea5d2da6-8a3a-4dc2-a314-b3a82be266b1,7393,100,2022
4f5be9e6-14c3-499d-81ef-087b2a349ed1,8520,100,2022
a48b25d9-8b19-4643-ba76-9e1564e54bbc,44179,100,2022
5f4b7bd5-2172-401c-a172-8d882d7e1055,44497,100,2022
a7b94700-1d20-4385-b9a9-f6eafdbe8b9b,40001,200,2022
06521f9a-449b-455c-be4d-54c525c6dc3d,32797,200,2022
10890968-1b35-4d53-bbc1-088cea52adf9,39854,200,2022
5d6334c2-070e-4f44-afb1-39a62e5b2843,32440,200,2022
f76f692a-67ac-4d69-936a-e8d6da37ac2b,32786,200,2022
2966cbb5-965d-43f7-b270-22c2fab8be73,7834,200,2022
ec469a69-22d5-4bbe-9fb6-67fa51883f05,43540,200,2022
05bfcffe-1a07-40c8-8310-0741f5be04f6,7580,200,2022
6534f092-c29a-4702-bcf8-c50d0632313f,43541,100,2022
c54dc028-0f3a-4e53-afdc-6461e8dbf6e2,44494,100,2022
c148cd30-fd1c-401e-99df-36ee4160322b,44451,100,2022
567395a5-a458-4894-9820-c1b263e37704,32820,200,2022
ee3dfcd7-7feb-473a-aeed-55dc8558c963,8906,200,2022
bc9e8059-5029-45d0-a39b-66732f11b89a,7649,200,2022
a1d4a3c9-0588-40b8-bac2-f874f4f72c77,43812,200,2022
6b9f4da0-1582-4849-a7e3-5c42d66180e2,7273,200,2022
a560a35a-f1d0-4753-b20c-4477996b72d1,8655,200,2022
18183c06-3a43-45d9-a9dd-0998b1eb670b,7463,100,2022
e9344ce7-d905-4e15-b998-bc6c48284b1d,43865,100,2022
22a21ed9-bc1b-4eb4-8f3c-631723760086,43720,100,2022
249cd0d3-ddea-4fd7-bc9e-9b6eb7e55b02,44103,100,2022
3f2e5ca4-64a0-490f-8483-dc52e2d56fc7,44062,100,2022
95e391c8-f26f-402c-94f1-590c8e0cba22,44245,100,2022
9a57c422-5d09-47f5-9d32-508c0558aa7e,32480,200,2022
1ed9d42b-f304-4a3b-a7d9-02749836c101,7600,200,2022
ca6fde6a-0525-46f4-88a4-614bd1c21e55,7616,100,2022
609f1223-fee2-4e04-98b7-aca029db5eb7,44079,100,2022
cf754d52-bbf7-410f-9147-2259adf8ce3a,43828,100,2022
7e34434f-fb81-4c85-ac5a-6a0c2731aeac,43699,100,2022
d4801cb7-86eb-4cc0-9dcb-272c66afca2c,8343,100,2022
db6d0189-1fe0-44ff-989f-c17b7b4e9513,44010,100,2022
359fb839-0bfd-4648-b018-aa8dd8300341,8816,100,2022
b2ce8e2a-3d0c-4f03-ae84-c67474bc7538,44142,200,2022
c2fef469-04ed-4732-bf3e-ac38c7a1990b,44423,200,2022
f5ee726f-daf8-4604-ad52-c0221bdb02c6,44340,200,2022
9f796a81-66a5-443a-91bd-c302eaceb1a2,44274,200,2022
5b846c19-4d76-4f29-8436-ed7bc7ac3c33,44235,200,2022
edae6636-930d-47fc-a1ce-17a50f96463d,9065,200,2022
4f098223-2942-4761-84c4-8eb5df0fe6a3,7623,200,2022
59e0a7f5-0486-4f49-985d-bd72244ecaca,39760,100,2022
cdfdff47-998a-4535-9841-36f205a8b998,7268,200,2022
4bed6b9d-0fd7-42e6-9ab0-da11bbd290d3,8704,200,2022
a3d15837-84ce-4c53-9c31-ce1795e48013,8527,200,2022
7c62f385-f28f-4069-93fc-abe3041635f5,32548,100,2022
d2872701-c4bd-4644-b949-3f5835c926d9,7405,100,2022
bcc68838-8040-4982-ba5b-3171a83dee3d,9005,100,2022
8c88f032-363b-40c1-98c4-aaffd05f3656,32572,100,2022
d451181d-7166-450d-ba39-0d7a04a72b36,32549,100,2022
68a94f83-ebb6-4ae7-8b9a-e40968b68b21,9002,200,2022
6a327bab-9ab3-41ae-b948-fbf8f5d8677c,43952,200,2022
e76eccf2-416c-4946-8fc3-692908edd09e,8408,200,2022
65e6b578-5274-4fb2-a39b-9647da6758c6,43683,100,2022
32108e46-61e1-43ab-afd1-1b142007602b,43870,100,2022
f2a62056-2649-404f-91ca-1bf2c3848493,44452,100,2022
6a34f692-2485-437c-96d2-f8ad4e3ee582,43637,100,2022
53a6c2a7-fd41-4b98-bbcf-e6af9a1b850d,40059,200,2022
18641553-3257-4b38-ba0e-fd2665e2beea,39576,200,2022
7cccee8e-b98e-45a0-be60-acb096f4ef6f,39504,200,2022
de8c2c87-6489-494e-bbb5-2104f661b848,32962,200,2022
c18b95b0-4e56-4937-89c7-c1d150a79121,34538,200,2022
c4e60775-2143-44e0-b020-6c022aa0af04,34706,200,2022
6985968d-aa41-4138-bf58-e330ed9ce56e,34248,200,2022
abcc7b88-d332-480e-a059-e7604c4547e5,30250,100,2022
94dd2ad2-d6c8-4988-bf9b-5e1876d89aa0,34286,200,2022
86738f17-991f-4f77-879e-6e5dd142a6e9,34775,200,2022
b2e3e413-822d-4558-85b4-f7f07a52943c,34713,200,2022
c318f041-21d5-4d35-b0f3-60314c3162ec,34582,200,2022
eddf0ff3-2fce-4b19-a669-87ec329ca096,34143,100,2022
a60e0e64-2259-4b2d-8571-2ff01cc17296,34733,100,2022
01ece000-336f-4585-9ca3-538f93f6cb6c,34245,100,2022
780a1c84-d792-4a35-831c-a28bacb61aa7,34637,100,2022
b46a1a84-53de-4819-a490-b08c66a92f8b,34353,200,2022
9d1f3ccf-e76b-4092-b3c4-09b22afec71e,34492,200,2022
70adfbef-8b9c-44aa-8932-eed5e28bd413,29973,200,2022
2c2b78d6-5ecc-4a00-9715-db00244c340b,30210,200,2022
8faf106d-e1b8-4afd-931d-78df501827a3,11447,200,2022
d71edfce-12b4-439f-b080-b25aa11652f6,5218,200,2022
bbac82cc-17ae-472d-8293-9229056f3868,5236,200,2022
f4354864-2921-4ec8-8022-ab9fdce0bb6b,24329,200,2022
f898dad5-bea8-4e16-ba27-859b3fa31ce6,5233,200,2022
e3eadc9a-c998-44d1-ab13-a3c12b23898a,34597,200,2022
1ed58033-4905-4bda-802e-7d541d6e701b,34819,200,2022
24559836-03c3-4ebf-8a1a-bd4c069d76da,34750,200,2022
c4f7bc54-250f-442a-a055-57de4529cc65,11202,200,2022
f7fd752b-4350-4a58-91ee-cdf356b07c3c,40385,200,2022
75acc93a-7c22-4eb5-a167-d4bfbcd5c152,40271,200,2022
092210fb-d483-4097-8036-3e354650fd2e,39682,200,2022
c650aa0d-81f8-490a-a5d7-3931bbb7eaf1,11289,200,2022
54c55340-c442-49b0-9390-2e2c19ce9c25,10316,200,2022
1024d2bb-9637-4e64-b8e8-52398d5b2cb4,35232,200,2022
a953134e-a02c-4ba6-b4bf-d9d4ccd6f435,35233,200,2022
4401322a-d780-4d79-995e-fcf1a18de0b1,18152,200,2022
0613f5d7-4e07-4e52-96b5-df8d7e2f4fba,35236,200,2022
c993dc91-1136-4ad9-8479-0a08d05c1ade,35231,200,2022
d5a76176-bf03-4cfb-908c-0d768f3f22ec,18147,200,2022
eab9ba5a-c0bd-446c-af3f-9338765ddf8f,15667,200,2022
ef5bd61b-4982-49ba-9010-23cb3e00bc66,35235,200,2022
d052f817-645e-41c1-ad0e-2dc949aa2745,35234,200,2022
9c4a29df-deb2-48a1-8f34-8c10a5df0476,40257,200,2022
c7e9e30c-0067-4e69-a5c8-cb6e01343611,40112,200,2022
66f26683-42fe-4367-ba56-f7286e2ed5a1,7675,200,2022
9f16468e-ecd8-4095-86e5-66ff84195ca1,39628,200,2022
dbfa547c-0ae0-49e0-8059-ecec65f76b08,39978,200,2022
be5e2c4a-58e2-401a-a1e4-066fb436b3f5,40446,200,2022
f8ff20c3-e6f5-4dc5-ba70-e833f943d154,40073,200,2022
089a6bfa-c2a7-4465-9140-b1591c898a07,32563,200,2022
9657f546-3040-4a86-ab48-b04a4c27c33e,39725,200,2022
f8cb05a2-7e74-4b7c-b603-807e7b0609be,32652,200,2022
e0d9fb30-c108-42fe-a510-9e8e0b0c2598,32839,200,2022
01915c4c-c008-4090-99b7-7e22b4bc8921,33177,200,2022
19fe357c-ad6e-47db-be31-c33393aa3e7b,34041,200,2022
b118cbe8-504d-43fc-939c-0d9055c8eff2,32378,200,2022
97339f20-c7ec-4f16-9d60-b0931498aa08,32434,200,2022
023691ba-bb65-4e6e-a8a9-346b79721bde,39768,200,2022
781ebb8c-9293-4256-b00a-7d257bd9676f,8387,200,2022
8911e1e3-30e0-4c3d-8f63-0b47ee926917,39975,200,2022
2f2cf93d-2380-46c4-a229-1b70b3c5d710,40068,200,2022
caeed0f0-71e4-437a-a3a4-59b810ca98b3,8058,200,2022
d6abf0c1-0641-4393-924c-821bc1a89adc,39789,200,2022
f8eb45e3-a5a6-4093-a659-6d3e13e310c6,40487,200,2022
3a76c181-b94a-4065-a9f7-7b3051370301,40055,200,2022
39d8a6c6-fbfc-44de-a03c-0437601432b7,39928,200,2022
fd7e2eb1-662b-4252-9595-e9fb411a0466,44284,200,2022
5d82a977-9f8c-46d2-b567-6aa7204c1d0f,33605,200,2022
34971bc1-f7a0-472d-bb16-b97ce3129397,39738,200,2022
ff73380b-0b7d-46fa-bbfb-6c5dfb1108f5,8651,200,2022
a961046c-ed05-44e7-98b8-2f1a45690fea,43549,200,2022
85d6ea63-9b41-49f2-b16a-84d0e8507731,8907,200,2022
404d71af-a21c-41b0-b0ca-85cc5bbe0141,39752,200,2022
a3d34298-76dc-4752-9bab-f6230fbaee68,39864,200,2022
7644e85f-529f-47f6-9a9b-7cd63c158f8f,32447,200,2022
b9e65787-597b-4483-be4f-11221ef55220,33140,200,2022
878c180c-84ca-4c98-9143-6d63fdba1f58,39943,200,2022
3aa8198c-f833-4f38-9419-71e3d47e9ac6,39472,200,2022
bb46bf3c-b4df-4f25-ad00-02677193b24c,40089,200,2022
443b6d96-393e-41db-bb10-211292a0e0c9,39701,200,2022
703cbec5-2cc2-4dcc-be9b-d0a58c330246,39865,200,2022
ba6738c3-88f6-452b-a0df-188e449daa4b,33835,200,2022
0e8e00a2-a20d-4255-b499-15e2ce94599c,32597,200,2022
32a0fb46-c125-4838-adc2-6f228df9c741,33691,200,2022
8d7cf5a0-98ae-40d1-8099-c4caece09a84,32495,200,2022
5bd2aba5-a5f0-42d2-8bf9-526a5a04ab41,43545,200,2022
11c39cd2-056b-4c8a-b835-e03a557d4d7c,43971,200,2022
66c85ff3-37c2-4fa3-9a32-f93b2ffdf824,40292,200,2022
328b5567-6719-4aa5-9602-a02b35f6e496,39706,200,2022
b56a4043-580a-4dea-84c3-12b06772328b,39559,200,2022
65979aa1-8fdf-4091-8cbb-4bf7152ac8f3,39479,200,2022
b525d455-9664-41e7-8cff-186f1e8a0405,40152,200,2022
14ba8f70-a012-45bf-8e9a-58791adc0215,39561,200,2022
84b81091-157f-4cad-b500-3a9fc850667b,8758,100,2022
37c12da1-5d12-41bb-8986-6fa90b294752,8302,100,2022
a7ca325f-6ffd-4bb1-a079-429d4c9451c5,7594,100,2022
112c0fd9-6a67-486b-bb12-bff54e2a512e,39775,200,2022
2cb21194-12fd-4825-a28a-fc07a2e1c912,39761,200,2022
98d94d9f-e172-4082-95b4-d95329378e2f,33826,200,2022
dfbb9474-1855-4b7c-bb51-33a4974844a7,9073,100,2022
3bad5c19-9eab-4126-a08b-533e35f7c434,7699,100,2022
bc2fb3a0-db02-4aa1-bcdf-f0ae10363722,44453,100,2022
e1fa533b-d3fa-47e8-8416-382336e9f0f3,33545,100,2022
bd869259-ffe6-4ec9-b813-3c30c9706085,33753,100,2022
728ff926-cfd6-437c-a034-6a2011b185a3,40511,100,2022
25810c22-902a-49db-aaad-68163f70de3f,32822,100,2022
c8f8f7be-fec8-4418-85da-2dd1c34875c5,7727,100,2022
79f5bad4-af99-484c-82d7-2146134a05da,8352,100,2022
9a21337c-618d-4ebf-a2cb-3ff77ceac197,34053,100,2022
33ea8855-a96d-42b7-b72c-a93ae997aa19,32716,100,2022
7b04c73e-08b6-4f8f-b84c-d43d7a4182d4,32476,100,2022
5b936fa9-1686-4e41-8f9a-6b0ae342bf7f,7287,100,2022
b839431f-695b-4dbd-9f30-92b8ac93a2c8,7732,100,2022
d4b6b59e-f670-412c-95e9-4c47128989e8,32865,100,2022
8424ebff-ef58-4df3-b5ab-83a04fde4029,8471,100,2022
4892c658-d728-4dbd-a410-7606ed36b90c,33607,100,2022
4a7b329d-bf8c-400b-a811-1e0b163496ae,32813,100,2022
f1db977e-8032-409d-a48c-e900707fd2e8,40467,200,2022
01319fdd-b9a1-4c72-a35a-dbd057de1c2a,32580,200,2022
509dc44c-ca3d-4c8d-bf1e-d97994f8aeac,40108,200,2022
4afddbd8-475f-4b9a-ac64-13ddc3041a93,40477,100,2022
14d26e6e-953c-40f9-8e0b-c60ebec10309,7943,100,2022
fdb0f632-a74f-429e-9135-9d4b10815630,8338,100,2022
0fb5fb94-833c-4a04-aa7c-816e972b8373,32432,100,2022
6429dd3a-84e0-4cc4-b122-756f4629c5a2,7751,100,2022
544ca75e-c7c6-4520-8bfc-ed727ef6da06,33232,100,2022
c408f3e1-7075-41dc-83a8-134c26979f10,43872,100,2022
adbb49c6-1153-47d2-b85e-ec14bf071347,43794,100,2022
af6f88fb-630b-453d-97c5-14b6065435c9,43666,100,2022
dfd2827f-9e56-4397-9239-c97a6b4b8f86,43837,100,2022
d900cb9f-4d71-46bf-bbf8-ea1d050be9c8,43838,100,2022
d055e1f7-5c21-41b2-86c1-4d5df46d8f35,44285,100,2022
6c854d8f-e5d3-428f-b748-b5d6b6090eb0,43833,100,2022
aabd38d3-4a51-469e-bd2d-84326ff26d7e,43983,100,2022
66c5f4f3-19bb-4007-bc11-33926f061dd6,44036,100,2022
0631ff49-f91b-49f9-9499-f453f291ff85,8402,100,2022
6884faf8-14f4-444d-b3e7-f815c909f07f,8967,100,2022
3ba1924c-247d-4490-bedb-ea83bef2713b,7349,100,2022
449ca1b4-e878-4532-940f-a3abca84b14a,43880,100,2022
5bddf84b-f77d-4312-8905-70aed925e6d8,8961,100,2022
0c7849e0-0b55-4208-abd8-29c0cd422f38,44063,100,2022
54ea5442-d5e2-429b-9db9-4da69d370825,43813,100,2022
f168151e-72f1-4f82-ab82-e31d311819fc,39600,100,2022
8cef8f77-55d2-4320-ac77-0c2dfbbec6d7,9023,100,2022
028c13e1-640f-4553-839e-e2bcdd2fde83,9003,100,2022
8a88c081-6a07-4bdc-b601-fc1032c61690,7345,100,2022
e9151dc3-8148-459f-bba1-1d8be7f22639,8663,100,2022
5faffd0b-2b0e-490b-b362-9b99d9fb43f3,8331,100,2022
e8b2b405-2798-42e4-a1b2-40e55969fcbb,7473,100,2022
1effa375-ed0f-495d-9209-9c7ca3de117c,8987,100,2022
fca73c7d-d9e0-4771-b101-c72acd1e7be1,8734,100,2022
4a227f81-bd7c-4a12-b69a-0fcbc7057e2e,8694,100,2022
ef3dc792-bb1a-44ab-b813-a458d57e2c3b,39707,100,2022
29957792-9082-4db1-a7d5-f2fb8eab45e8,40367,100,2022
82cb877e-1e32-4f0d-8b7e-4c9a38c0d7f5,40129,100,2022
012b22fa-c27b-4835-859f-314b3e3a09d0,39827,100,2022
d66eb7b4-b6e6-4549-9673-a6084d3cda25,7588,100,2022
5aa1e4f3-f323-4b35-ae35-9e3820955d47,8304,100,2022
89ffb783-7cc0-4c2c-b754-f326b35cdbe0,8568,100,2022
c7f429de-a6a9-4c1e-8c3f-237bea8f2bdb,43654,100,2022
a36307c6-75d9-45ed-a7e1-41021966e605,7553,100,2022
674f55f7-33a3-4046-8ee4-314a9c10c270,43964,100,2022
019a0a2f-b999-43e3-bc41-5814e5cd29d4,32375,100,2022
ced9f3b9-15b0-405e-ad3f-714141fc12e3,7461,100,2022
da517722-0481-4692-92b6-e31c0c92feb4,7771,100,2022
14ff28e6-7718-40d6-9e9b-e9ea81310f27,8952,100,2022
d4dffd66-a256-4c6f-b928-87922ccac89c,7601,100,2022
21858494-0ac4-4332-8d93-9fbe9e5794b6,9079,100,2022
60d25b38-63d8-44ae-bb57-f00827ec8724,7299,100,2022
21f952d0-c318-445a-b3fe-40af05d4b19a,8334,100,2022
62a3c676-b652-42ce-b44f-d3a49bf364c1,7610,100,2022
9c983316-ed6b-48e2-b195-f8545a46c727,39676,200,2022
50d1e370-06eb-440b-817d-8f0d21f160c0,33080,200,2022
657d1eac-2bf6-42ce-9566-6ad402da6f30,32709,200,2022
478aee89-97dd-436b-a506-866d20320189,7592,200,2022
ddd1a4ba-372c-4dfc-8960-085e75534690,44323,200,2022
ef0ae8c6-daf9-44f6-8980-b1b9c7504b05,8621,100,2022
19ecda43-b3d2-4e24-aaab-ab49d2aa4416,8125,100,2022
64ec5713-6db7-4a56-8684-fb8c852e297e,43608,100,2022
11f30d59-57ad-4ac4-b011-ca1580221da3,7702,100,2022
d42c6d84-1167-4352-b895-ce2016d309c3,44182,100,2022
b925ae4c-e8d7-40c8-b776-6111f09e1b86,44294,100,2022
e2afd7fb-c4ef-4c81-a378-8c3919b0b521,33850,100,2022
0a34fe2c-52ab-4552-b3a4-f431e569f8ae,9026,100,2022
c14becd8-9719-4ef9-b9bf-5764744b42b8,7351,100,2022
931dd3ae-1949-4c26-95d2-d27aa50190f8,8664,100,2022
0990bc19-9f7c-4669-ae1a-78c7506b8d35,34015,100,2022
1a182d2a-0652-41a1-bc1a-6fdfe427599e,33662,100,2022
6385b593-0c1c-4852-8b2d-2b05d049268c,43829,100,2022
f363bc01-0e2a-4e61-82bd-91c4a66818aa,8543,100,2022
9f423647-55f9-41c4-b099-913747210e85,33731,100,2022
f6f1be25-919e-40aa-a825-79a1847d67bf,43894,100,2022
e41e52a3-b5fb-4436-a67e-c1860f654aa6,32710,100,2022
f7c24645-6aea-4e8d-b40a-6528fde585ca,7701,100,2022
d1fd8d06-7bf6-4570-b413-41e974b2b978,43976,100,2022
9549e008-d597-4707-a6a0-33f6fb205e47,7849,100,2022
08c39e57-d858-48c3-9434-63ed174e34d8,34088,100,2022
74d293d4-b684-420e-a542-32bd90fa28b4,7558,200,2022
b52c74b4-b1be-4ad7-8348-128f867f32b0,8432,200,2022
e55e6d36-99eb-47f1-bc21-a29c902f4c51,8433,200,2022
26226412-d065-4db8-ba98-2d7bec8a2516,7604,200,2022
51a49c55-3f9d-4533-b94f-50087e5ffec7,8398,200,2022
45612009-372c-4297-a900-4c7d0327fdac,32479,200,2022
2d40ae07-416e-48e8-b519-11c67c31b72b,39962,200,2022
5e8e27a1-6ded-4da1-be85-768fddd124be,39950,200,2022
b4e64b49-faee-457c-8aaf-7cf8e49d98c9,40026,200,2022
1aa672d6-1adf-459a-9c8b-770c7123ea66,40340,200,2022
d9430403-a768-43d7-8147-1f5510f42b96,39715,200,2022
99d57e64-e62c-4f59-b4d1-c0dcc1074b38,33915,200,2022
3389c102-fc98-49be-a517-f212449a75e0,34091,200,2022
09fdb5c2-0caf-45a6-be20-a3d7ac4f5597,33287,200,2022
a4ffcf7b-30dd-4796-b742-13962101a2ad,7316,200,2022
c35f8c7f-47d3-484c-b3ec-2895b4cefadc,33972,200,2022
1504b933-4c75-41b9-9b46-b7f92a016439,32788,200,2022
eaecc065-781a-4ccc-baba-9be833dc6274,32423,200,2022
ae2a5cfb-9b13-4037-b3ab-230046b6e982,40338,200,2022
3e904d6f-cce2-4e94-b66a-6c52cb953c09,8162,200,2022
472bd3a8-e566-4f7d-b166-93d6cb60f245,7847,200,2022
23e0b2e8-9bcd-49d9-850c-34c9f0495e4f,9001,200,2022
ef2f37d8-3984-42f3-87b2-0f00fd3ce0e4,8533,100,2022
d59d647a-9c76-49cd-8d8d-b1e32a0ccadd,32956,100,2022
84a3b072-c5b3-4209-8f8c-b24116bf1b88,33796,100,2022
8a5cb5c6-a0fb-440f-bb46-04f28019a59b,9066,200,2022
cde434bf-b971-41de-92d9-fe5fe08581ce,7581,200,2022
27e67dc8-b744-42a6-9a9d-a1a194b8cdf4,33069,100,2022
f6b55517-1cd1-468a-9844-92243849153d,7845,100,2022
f6e49223-7e5a-4068-9767-cf5790caa566,33273,100,2022
b9050dbc-30d2-406e-9ad0-224eecd4c4bc,33482,100,2022
4cbb0a57-9964-4c70-8f8a-7307ac20cceb,7425,100,2022
c433d45c-0a08-45ce-ae8a-a5f6e41b309a,44039,100,2022
9077efab-6c5b-409f-8e45-604886d3a69f,43802,100,2022
e97792b1-136b-4090-b607-7024c1d08bb2,43602,100,2022
f080b945-0a36-44b5-ae82-11923f9d70eb,44055,100,2022
6f227dba-18dc-4db9-b77c-ef8569044309,8193,100,2022
ed6f5afc-87df-4484-8a80-6d62d064ffa0,7872,100,2022
98f12b2b-3270-4def-abfe-f7fd20cf9884,39740,100,2022
f30640f5-c4a1-4905-9eb0-7f4daaecbd6c,39824,200,2022
6c519280-a531-4820-ab2b-b4450a6f3929,43806,100,2022
ad6d3207-97c4-4555-bdee-f338dccb5680,7660,100,2022
4fda9eed-2a10-4c73-9e89-a3ae87c03f23,7605,100,2022
5bbe13d8-1672-42bc-9403-963fd05663c9,43963,100,2022
03c5eb55-127e-400d-a4fd-d540568cd953,7632,100,2022
77a4d1f7-c3ac-4bc8-8749-b8a4c16f83ca,7585,100,2022
ed833050-cf2b-4d96-a37c-63d0b47fb875,7617,100,2022
993c995e-d352-4e36-b241-9070889b940b,7630,100,2022
20ce4c0c-5363-4d8d-a7b5-e0c874545243,7894,100,2022
5b351915-6ab4-401b-9bbf-abb3dfe7f7d8,7449,100,2022
973aa27d-5876-4a92-a011-866cdf6116b9,8552,100,2022
01fb42ee-5695-4613-81a9-fc2baa0c3726,8365,100,2022
e9052d8f-6332-42c6-934f-75727151c412,8453,100,2022
156db878-ac2e-4233-9492-88ebd8bdba99,40281,100,2022
55a3aa9c-c4e3-4d88-9317-a972ffb1db7d,40017,100,2022
efca912d-ae78-4711-8385-8796ffcfa2b3,44114,100,2022
dc0daa77-2457-47ab-beb4-76ca18b762c7,7734,100,2022
7e7ba0f2-cfa8-45bc-91e4-22fb50f27d8c,7737,100,2022
e1cf6482-6073-483b-bc26-ef46ac160750,32954,100,2022
1ef3338a-b87c-4414-9204-e1c48cb09f35,44243,100,2022
b58ad853-d7ff-4091-87f9-3b1b735cd0ab,33926,200,2022
662aea8f-3098-4137-ac00-f5c4116dcdc9,44441,200,2022
db3df6c9-9176-4881-ae1b-e41bdb4449b8,33167,200,2022
5162f0f2-ce0a-427c-99fb-96b3aff35aed,33016,200,2022
d0d2368d-383b-4029-96a7-0c89d8a123c3,40513,200,2022
1fd5f0d1-b27b-460e-ad06-ef9a68dd17de,43906,200,2022
99290cab-d223-4d53-b922-f7d5d6a60c91,34090,200,2022
e289cf34-d1aa-4cff-9d68-bacac990e9a5,7417,200,2022
ced5d3bf-4368-4908-93ff-32dc51f92aee,7817,200,2022
da982c24-acea-4be8-80b9-704a9f1ccf24,44329,200,2022
5cf9e031-4bbd-48c3-a0e9-2a26c97af606,32346,200,2022
68066e9a-f6e3-4a7a-a5f5-aa933cc3eaf0,40144,200,2022
f8f949ed-70fd-47ff-8148-97155e52c800,8455,200,2022
96fef321-eb6d-4bc3-b1fe-f006b9b108e3,8812,200,2022
dd707b76-c330-4ead-8482-a63f7d12dd7c,32547,200,2022
34fb297a-6ad1-49bd-a279-5b02c7b28c61,8239,200,2022
9b709f62-aeff-400b-9617-bfcfa3daea79,8692,200,2022
8c73ab70-3ced-4e39-af2a-43a2ce509da2,33085,200,2022
7dcc4db7-b2ef-4333-84ac-5ff3d32def4c,32811,200,2022
8ad96a02-ade2-4dc6-ad27-a5dc05f93ec9,7339,200,2022
9dc76c77-e1a1-4a75-8d3f-43020fd66e49,8823,100,2022
8ae3304d-8a0c-4a96-8737-990515ac5e15,8404,100,2022
d531c1e4-02e0-4db0-b03f-9d3cb2754e1c,44072,100,2022
beba52ba-9e6f-471d-8ee6-f4ae69993320,32626,100,2022
fa82cf28-2f59-48b7-b37e-bf204dfd6e8d,44267,100,2022
3b020a4a-6d91-4d71-a531-980e6d62fbd6,43673,100,2022
c0d93a9f-701b-4c08-9538-d2f7eb132dbc,39567,100,2022
4029b9d0-eb74-4b1e-93b0-78e87d406dba,43663,100,2022
4c361ccf-96bc-48f2-a85c-dce1cf607ea6,32587,100,2022
6db391ea-e84b-4dd1-99b0-3aaf63b0616e,34119,100,2022
8780fe4d-e1ad-422b-844a-be2985b976b8,8354,100,2022
daed055f-6df9-4e91-8c36-2142b75957cb,33004,100,2022
e394a6e3-e821-45f0-b4a5-e566f3d06720,7986,100,2022
